_nwb_path,subject_id,is_technically_valid,is_good_session,ecephys_session_id,recording_day,reward_block,block_order,online_labels_interpretable,interpretation_scope,n_label_trials,n_unavailable_label_comparisons,n_online_outcome_absent,n_online_outcome_conflicts,n_canonical_response_missing,n_label_comparisons,n_label_disagreements,agreement_rate
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,true,false,1226251663,EPHYS_2,engaged_1,1,true,reward_available_validation,68,0,0,0,0,68,2,0.9705882352941176
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,true,false,1226251663,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,159,0,0,0,0,159,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/f5f/cc2/f5fcc2ca-f86f-4533-8e69-479f32781517,636740,true,false,1226251663,EPHYS_2,engaged_2,3,true,reward_available_validation,135,0,0,0,0,135,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,true,false,1227855488,EPHYS_2,engaged_1,1,true,reward_available_validation,81,0,0,0,0,81,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,true,false,1227855488,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,134,0,0,0,0,134,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/994/5a0/9945a088-2bea-49d3-8375-64eea7550062,637483,true,false,1227855488,EPHYS_2,engaged_2,3,true,reward_available_validation,114,0,0,0,0,114,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,true,false,1228018071,EPHYS_3,engaged_1,1,true,reward_available_validation,67,0,0,0,0,67,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,true,false,1228018071,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,125,0,0,0,0,125,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/9d2/6e8/9d26e823-d653-42f0-a3ff-fcb202d7a66a,637483,true,false,1228018071,EPHYS_3,engaged_2,3,true,reward_available_validation,109,0,0,0,0,109,1,0.9908256880733946
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,true,true,1227622013,EPHYS_1,engaged_1,1,true,reward_available_validation,74,0,0,0,0,74,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,true,true,1227622013,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,105,0,0,0,0,105,2,0.9809523809523809
https://dandiarchive.s3.amazonaws.com/blobs/abe/045/abe045a7-cd57-4618-a695-02068dbb75c1,637483,true,true,1227622013,EPHYS_1,engaged_2,3,true,reward_available_validation,142,0,0,0,0,142,1,0.9929577464788732
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,true,false,1230732154,EPHYS_1,engaged_1,1,true,reward_available_validation,97,0,0,0,0,97,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,true,false,1230732154,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,167,0,0,0,0,167,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/207/67e/20767ee0-0250-4a1d-9283-45f07c724d92,637488,true,false,1230732154,EPHYS_1,engaged_2,3,true,reward_available_validation,166,0,0,0,0,166,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,true,false,1231476077,EPHYS_4,engaged_1,1,true,reward_available_validation,83,0,0,0,0,83,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,true,false,1231476077,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,164,0,0,0,0,164,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,637488,true,false,1231476077,EPHYS_4,engaged_2,3,true,reward_available_validation,155,0,0,0,0,155,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,true,false,1230962048,EPHYS_2,engaged_1,1,true,reward_available_validation,90,0,0,0,0,90,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,true,false,1230962048,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,166,0,0,0,0,166,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/b2e/656/b2e6563b-6164-4f85-ab61-a16d682acc5a,637488,true,false,1230962048,EPHYS_2,engaged_2,3,true,reward_available_validation,168,0,0,0,0,168,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,true,false,1231219674,EPHYS_3,engaged_1,1,true,reward_available_validation,77,0,0,0,0,77,1,0.987012987012987
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,true,false,1231219674,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,164,0,0,0,0,164,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/d66/dd6/d66dd6e8-811f-4763-9d8f-69071ba64b62,637488,true,false,1231219674,EPHYS_3,engaged_2,3,true,reward_available_validation,149,0,0,0,0,149,1,0.9932885906040269
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,true,false,1229887685,EPHYS_3,engaged_1,1,true,reward_available_validation,73,0,0,0,0,73,3,0.9589041095890412
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,true,false,1229887685,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,116,0,0,0,0,116,1,0.9913793103448276
https://dandiarchive.s3.amazonaws.com/blobs/670/d01/670d01b8-e344-45cf-b21d-c26022721b85,638387,true,false,1229887685,EPHYS_3,engaged_2,3,true,reward_available_validation,107,0,0,0,0,107,2,0.9813084112149533
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,true,false,1230064747,EPHYS_4,engaged_1,1,true,reward_available_validation,68,0,0,0,0,68,1,0.9852941176470589
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,true,false,1230064747,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,109,0,0,0,0,109,3,0.9724770642201834
https://dandiarchive.s3.amazonaws.com/blobs/902/f95/902f95dc-adc9-4fdb-97ba-0de52800a5e4,638387,true,false,1230064747,EPHYS_4,engaged_2,3,true,reward_available_validation,99,0,0,0,0,99,2,0.9797979797979798
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,true,false,1229429400,EPHYS_1,engaged_1,1,true,reward_available_validation,74,0,0,0,0,74,2,0.972972972972973
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,true,false,1229429400,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,150,0,0,0,0,150,3,0.98
https://dandiarchive.s3.amazonaws.com/blobs/9c5/a03/9c5a0313-cb5b-45b6-9e66-5bb6aac04f2c,638387,true,false,1229429400,EPHYS_1,engaged_2,3,true,reward_available_validation,132,0,0,0,0,132,2,0.9848484848484849
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,true,true,1229654875,EPHYS_2,engaged_1,1,true,reward_available_validation,74,0,0,0,0,74,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,true,true,1229654875,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,93,0,0,0,0,93,1,0.989247311827957
https://dandiarchive.s3.amazonaws.com/blobs/d8b/8a9/d8b8a9fb-eda0-459f-a722-60a69961c992,638387,true,true,1229654875,EPHYS_2,engaged_2,3,true,reward_available_validation,82,0,0,0,0,82,5,0.9390243902439024
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,true,false,1234028213,EPHYS_1,engaged_1,1,true,reward_available_validation,71,0,0,0,0,71,1,0.9859154929577465
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,true,false,1234028213,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,154,0,0,0,0,154,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/362/b4b/362b4b76-85f6-4074-b456-db33393f45c0,640887,true,false,1234028213,EPHYS_1,engaged_2,3,true,reward_available_validation,133,0,0,0,0,133,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,true,true,1234203203,EPHYS_2,engaged_1,1,true,reward_available_validation,75,0,0,0,0,75,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,true,true,1234203203,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,158,0,0,0,0,158,1,0.9936708860759493
https://dandiarchive.s3.amazonaws.com/blobs/584/1b8/5841b844-3102-4b4f-8f2c-e4cd23ec8f45,640887,true,true,1234203203,EPHYS_2,engaged_2,3,true,reward_available_validation,137,0,0,0,0,137,1,0.9927007299270073
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,true,true,1234410451,EPHYS_3,engaged_1,1,true,reward_available_validation,87,0,0,0,0,87,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,true,true,1234410451,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,159,0,0,0,0,159,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/cfc/bf1/cfcbf155-cb15-455d-8450-0ef256540990,640887,true,true,1234410451,EPHYS_3,engaged_2,3,true,reward_available_validation,138,0,0,0,0,138,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,true,true,1232430325,EPHYS_1,engaged_1,1,true,reward_available_validation,86,0,0,0,0,86,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,true,true,1232430325,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,155,0,0,0,0,155,1,0.9935483870967742
https://dandiarchive.s3.amazonaws.com/blobs/13d/b29/13db29ff-1454-412d-8680-ecd7a38c6f95,640890,true,true,1232430325,EPHYS_1,engaged_2,3,true,reward_available_validation,135,0,0,0,0,135,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,true,false,1232954220,EPHYS_3,engaged_1,1,true,reward_available_validation,71,0,0,0,0,71,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,true,false,1232954220,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,151,0,0,0,0,151,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/19d/56b/19d56bf0-7ecb-4c4f-b08d-3f05701ae315,640890,true,false,1232954220,EPHYS_3,engaged_2,3,true,reward_available_validation,128,0,0,0,0,128,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,true,false,1233182785,EPHYS_4,engaged_1,1,true,reward_available_validation,57,0,0,0,0,57,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,true,false,1233182785,EPHYS_4,no_reward,2,false,audit_only_online_outcomes_not_state_independent,147,0,0,0,0,147,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/2b3/c82/2b3c82b7-a1e0-42ac-a96d-cfc0fac219b7,640890,true,false,1233182785,EPHYS_4,engaged_2,3,true,reward_available_validation,133,0,0,0,0,133,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,true,true,1232725697,EPHYS_2,engaged_1,1,true,reward_available_validation,68,0,0,0,0,68,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,true,true,1232725697,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,155,0,0,0,0,155,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/e3b/977/e3b97777-89fa-4730-8d0e-fae22e471f07,640890,true,true,1232725697,EPHYS_2,engaged_2,3,true,reward_available_validation,144,0,0,0,0,144,1,0.9930555555555556
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,true,true,1243799530,EPHYS_2,engaged_1,1,true,reward_available_validation,69,0,0,0,0,69,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,true,true,1243799530,EPHYS_2,no_reward,2,false,audit_only_online_outcomes_not_state_independent,137,0,0,0,0,137,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/4c0/643/4c064370-d6ec-45fb-8be0-edf4ac91097f,642504,true,true,1243799530,EPHYS_2,engaged_2,3,true,reward_available_validation,125,0,0,0,0,125,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,true,true,1244070169,EPHYS_3,engaged_1,1,true,reward_available_validation,77,0,0,0,0,77,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,true,true,1244070169,EPHYS_3,no_reward,2,false,audit_only_online_outcomes_not_state_independent,147,0,0,0,0,147,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,642504,true,true,1244070169,EPHYS_3,engaged_2,3,true,reward_available_validation,141,0,0,0,0,141,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,true,true,1243523806,EPHYS_1,engaged_1,1,true,reward_available_validation,76,0,0,0,0,76,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,true,true,1243523806,EPHYS_1,no_reward,2,false,audit_only_online_outcomes_not_state_independent,161,0,0,0,0,161,0,1.0
https://dandiarchive.s3.amazonaws.com/blobs/88d/b29/88db2938-a9e0-491c-8056-f83cc894edf3,642504,true,true,1243523806,EPHYS_1,engaged_2,3,true,reward_available_validation,146,0,0,0,0,146,0,1.0
